Pet_Name,Breed,Pet_Type,Age_Years,Weight_kg,Temperature_C,Heartbeat_BPM,Health_Status,Current_Behavior,Recommendation
Leo,Poodle,Dog,9,10.1,38.61,99,Normal,Active and Happy,Continue regular monitoring
Jack,Persian,Cat,7,6.3,38.6,123,Normal,Active and Happy,Continue regular monitoring
Leo,Golden Retriever,Dog,11,32.8,38.55,99,Normal,Active and Happy,Continue regular monitoring
Oscar,German Shepherd,Dog,6,28.3,38.51,83,Normal,Active and Happy,Continue regular monitoring
Zoe,Labrador Retriever,Dog,8,9.9,38.26,99,Normal,Active and Happy,Continue regular monitoring
Tiger,Labrador Retriever,Dog,8,48.9,38.49,82,Normal,Active and Happy,Continue regular monitoring
Oscar,Beagle,Dog,6,4.7,38.93,106,Normal,Active and Happy,Continue regular monitoring
Daisy,Golden Retriever,Dog,7,32.1,38.47,83,Normal,Active and Happy,Continue regular monitoring
Milo,Labrador Retriever,Dog,8,32.1,38.65,99,Normal,Active and Happy,Continue regular monitoring
Cooper,Chihuahua,Dog,7,3.9,40.35,161,Alert,Lethargic or Restless,"Monitor closely, consult vet if persists"
Lucy,Labrador Retriever,Dog,3,39.1,37.76,182,Critical,Very Lethargic or Distressed,Immediate veterinary attention needed
Luna,German Shepherd,Dog,3,23.5,38.64,97,Normal,Active and Happy,Continue regular monitoring
Charlie,Domestic Shorthair,Cat,12,5.4,40.31,168,Alert,Lethargic or Restless,"Monitor closely, consult vet if persists"
Charlie,Domestic Shorthair,Cat,7,6.8,38.26,137,Normal,Active and Happy,Continue regular monitoring
Bella,Chihuahua,Dog,15,4.4,39.12,136,Normal,Calm and Relaxed,Continue regular monitoring
Leo,Sphynx,Cat,12,5.3,39.45,144,Normal,Active and Happy,Continue regular monitoring
Milo,Chihuahua,Dog,17,7.6,39.6,158,Alert,Lethargic or Restless,"Monitor closely, consult vet if persists"
Daisy,Beagle,Dog,8,4.2,40.07,128,Alert,Lethargic or Restless,"Monitor closely, consult vet if persists"
Charlie,German Shepherd,Dog,1,39.8,38.62,80,Normal,Active and Happy,Continue regular monitoring
Zoe,Labrador Retriever,Dog,15,31.1,38.66,85,Normal,Calm and Relaxed,Continue regular monitoring
Tiger,Bulldog,Dog,3,6.0,37.29,168,Critical,Very Lethargic or Distressed,Immediate veterinary attention needed
Bella,Chihuahua,Dog,9,5.5,37.47,208,Critical,Very Lethargic or Distressed,Immediate veterinary attention needed
Molly,Ragdoll,Cat,14,31.5,38.31,121,Normal,Calm and Relaxed,Continue regular monitoring
Charlie,Golden Retriever,Dog,3,34.0,38.96,90,Normal,Active and Happy,Continue regular monitoring
Leo,Beagle,Dog,13,6.9,38.44,130,Normal,Calm and Relaxed,Continue regular monitoring
Lucy,Bengal,Cat,1,10.4,40.22,150,Alert,Lethargic or Restless,"Monitor closely, consult vet if persists"
Cooper,Golden Retriever,Dog,17,29.8,38.44,87,Normal,Calm and Relaxed,Continue regular monitoring
Simba,Ragdoll,Cat,14,33.7,39.75,139,Alert,Lethargic or Restless,"Monitor closely, consult vet if persists"
Tiger,Persian,Cat,6,4.8,36.75,185,Critical,Very Lethargic or Distressed,Immediate veterinary attention needed
Lucy,Maine Coon,Cat,1,38.4,38.77,108,Normal,Active and Happy,Continue regular monitoring
Jack,Persian,Cat,3,4.8,38.64,145,Normal,Active and Happy,Continue regular monitoring
Zoe,Chihuahua,Dog,9,8.4,38.7,122,Normal,Active and Happy,Continue regular monitoring
Charlie,Poodle,Dog,7,14.9,38.62,109,Normal,Active and Happy,Continue regular monitoring
Molly,Maine Coon,Cat,10,38.8,38.54,125,Normal,Active and Happy,Continue regular monitoring
Daisy,Chihuahua,Dog,4,6.0,39.04,138,Normal,Active and Happy,Continue regular monitoring
Buddy,Persian,Cat,11,6.5,38.76,123,Normal,Active and Happy,Continue regular monitoring
Lucy,Sphynx,Cat,6,5.9,38.78,157,Normal,Active and Happy,Continue regular monitoring
Jack,Ragdoll,Cat,2,35.4,38.84,120,Normal,Active and Happy,Continue regular monitoring
Max,Poodle,Dog,8,10.0,38.55,108,Normal,Active and Happy,Continue regular monitoring
Daisy,Ragdoll,Cat,1,28.4,38.47,106,Normal,Active and Happy,Continue regular monitoring
Oscar,Persian,Cat,17,9.4,38.19,127,Normal,Calm and Relaxed,Continue regular monitoring
Ruby,Sphynx,Cat,13,4.0,39.25,117,Normal,Calm and Relaxed,Continue regular monitoring
Zoe,Bulldog,Dog,17,14.9,38.45,98,Normal,Calm and Relaxed,Continue regular monitoring
Luna,Bengal,Cat,16,10.3,38.86,118,Normal,Calm and Relaxed,Continue regular monitoring
Bella,German Shepherd,Dog,17,36.6,38.43,82,Normal,Calm and Relaxed,Continue regular monitoring
Luna,Golden Retriever,Dog,13,23.8,38.17,73,Normal,Calm and Relaxed,Continue regular monitoring
Leo,Siamese,Cat,1,4.9,39.05,144,Normal,Active and Happy,Continue regular monitoring
Simba,Maine Coon,Cat,5,37.4,37.37,144,Alert,Lethargic or Restless,"Monitor closely, consult vet if persists"
Simba,Bulldog,Dog,10,16.0,38.74,98,Normal,Active and Happy,Continue regular monitoring
Luna,Chihuahua,Dog,2,4.1,38.84,133,Normal,Active and Happy,Continue regular monitoring
Zoe,Beagle,Dog,2,6.2,38.57,112,Normal,Active and Happy,Continue regular monitoring
Zoe,Ragdoll,Cat,9,32.9,38.8,128,Normal,Active and Happy,Continue regular monitoring
Bella,Domestic Shorthair,Cat,5,4.3,39.04,140,Normal,Active and Happy,Continue regular monitoring
Rocky,Poodle,Dog,5,17.6,38.76,98,Normal,Active and Happy,Continue regular monitoring
Oscar,German Shepherd,Dog,3,9.5,38.56,89,Normal,Active and Happy,Continue regular monitoring
Lucy,Bengal,Cat,6,15.1,39.64,149,Alert,Lethargic or Restless,"Monitor closely, consult vet if persists"
Leo,Domestic Shorthair,Cat,5,4.6,38.51,127,Normal,Active and Happy,Continue regular monitoring
Buddy,Beagle,Dog,16,2.4,39.0,96,Normal,Calm and Relaxed,Continue regular monitoring
Lucy,Chihuahua,Dog,10,7.5,38.94,120,Normal,Active and Happy,Continue regular monitoring
Lucy,Bengal,Cat,14,11.7,38.73,108,Normal,Calm and Relaxed,Continue regular monitoring
Leo,Domestic Shorthair,Cat,8,5.0,37.37,154,Critical,Very Lethargic or Distressed,Immediate veterinary attention needed
Daisy,Domestic Shorthair,Cat,9,3.8,39.9,154,Alert,Lethargic or Restless,"Monitor closely, consult vet if persists"
Lucy,Siamese,Cat,1,6.3,38.6,139,Normal,Active and Happy,Continue regular monitoring
Tiger,Persian,Cat,1,4.8,36.59,165,Critical,Very Lethargic or Distressed,Immediate veterinary attention needed
Simba,German Shepherd,Dog,5,30.9,40.66,133,Critical,Very Lethargic or Distressed,Immediate veterinary attention needed
Charlie,Sphynx,Cat,8,5.4,39.06,145,Normal,Active and Happy,Continue regular monitoring
Luna,Poodle,Dog,3,2.0,40.58,165,Critical,Very Lethargic or Distressed,Immediate veterinary attention needed
Jack,German Shepherd,Dog,6,18.1,38.69,90,Normal,Active and Happy,Continue regular monitoring
Milo,Chihuahua,Dog,8,3.5,39.11,144,Normal,Active and Happy,Continue regular monitoring
Ruby,Bulldog,Dog,15,13.9,38.89,100,Normal,Calm and Relaxed,Continue regular monitoring
Rocky,Domestic Shorthair,Cat,14,3.6,39.47,152,Alert,Lethargic or Restless,"Monitor closely, consult vet if persists"
Charlie,Persian,Cat,14,3.3,38.3,109,Normal,Calm and Relaxed,Continue regular monitoring
Max,Bengal,Cat,17,1.0,39.15,124,Normal,Calm and Relaxed,Continue regular monitoring
Tiger,Maine Coon,Cat,4,24.6,37.98,136,Normal,Active and Happy,Continue regular monitoring
Ruby,Labrador Retriever,Dog,11,17.8,38.56,85,Normal,Active and Happy,Continue regular monitoring
Lucy,Ragdoll,Cat,8,35.5,38.87,121,Normal,Active and Happy,Continue regular monitoring
Zoe,Golden Retriever,Dog,7,41.3,38.47,75,Normal,Active and Happy,Continue regular monitoring
Milo,Ragdoll,Cat,3,29.9,38.57,116,Normal,Active and Happy,Continue regular monitoring
Lucy,Bengal,Cat,3,2.0,39.96,178,Alert,Lethargic or Restless,"Monitor closely, consult vet if persists"
Rocky,Siamese,Cat,11,2.9,39.63,135,Alert,Lethargic or Restless,"Monitor closely, consult vet if persists"
Luna,Beagle,Dog,9,4.7,37.79,174,Alert,Lethargic or Restless,"Monitor closely, consult vet if persists"
Simba,Poodle,Dog,6,14.2,40.34,142,Alert,Lethargic or Restless,"Monitor closely, consult vet if persists"
Ruby,Maine Coon,Cat,14,36.9,38.47,122,Normal,Calm and Relaxed,Continue regular monitoring
Lucy,Poodle,Dog,17,13.7,39.79,129,Alert,Lethargic or Restless,"Monitor closely, consult vet if persists"
Rocky,Chihuahua,Dog,12,5.3,38.55,126,Normal,Active and Happy,Continue regular monitoring
Lucy,Labrador Retriever,Dog,16,48.4,39.81,120,Alert,Lethargic or Restless,"Monitor closely, consult vet if persists"
Jack,Persian,Cat,9,2.6,38.41,125,Normal,Active and Happy,Continue regular monitoring
Luna,German Shepherd,Dog,6,37.5,38.81,99,Normal,Active and Happy,Continue regular monitoring
Buddy,Ragdoll,Cat,4,35.6,38.72,119,Normal,Active and Happy,Continue regular monitoring
Jack,Bulldog,Dog,10,17.3,37.95,170,Critical,Very Lethargic or Distressed,Immediate veterinary attention needed
Milo,Poodle,Dog,3,15.9,38.75,85,Normal,Active and Happy,Continue regular monitoring
Jack,Poodle,Dog,8,20.1,38.92,119,Normal,Active and Happy,Continue regular monitoring
Jack,Chihuahua,Dog,4,4.3,38.93,119,Normal,Active and Happy,Continue regular monitoring
Leo,Bengal,Cat,1,9.5,38.8,139,Normal,Active and Happy,Continue regular monitoring
Buddy,Siamese,Cat,9,2.8,38.9,135,Normal,Active and Happy,Continue regular monitoring
Toby,Ragdoll,Cat,7,28.8,38.85,115,Normal,Active and Happy,Continue regular monitoring
Toby,Siamese,Cat,2,4.9,37.22,187,Critical,Very Lethargic or Distressed,Immediate veterinary attention needed
Cooper,Persian,Cat,4,5.1,38.23,113,Normal,Active and Happy,Continue regular monitoring
Charlie,Bengal,Cat,9,18.7,39.02,121,Normal,Active and Happy,Continue regular monitoring
Daisy,Chihuahua,Dog,6,5.9,39.25,123,Normal,Active and Happy,Continue regular monitoring
Toby,Golden Retriever,Dog,2,39.5,38.75,78,Normal,Active and Happy,Continue regular monitoring
Max,Domestic Shorthair,Cat,10,3.2,39.08,120,Normal,Active and Happy,Continue regular monitoring
Jack,Bengal,Cat,12,18.0,39.01,131,Normal,Active and Happy,Continue regular monitoring
Lucy,Ragdoll,Cat,10,26.0,38.53,124,Normal,Active and Happy,Continue regular monitoring
Tiger,Ragdoll,Cat,6,29.8,38.52,123,Normal,Active and Happy,Continue regular monitoring
Simba,Domestic Shorthair,Cat,9,5.4,39.04,135,Normal,Active and Happy,Continue regular monitoring
Toby,German Shepherd,Dog,7,32.4,37.65,128,Alert,Lethargic or Restless,"Monitor closely, consult vet if persists"
Coco,Beagle,Dog,8,3.6,38.52,111,Normal,Active and Happy,Continue regular monitoring
Coco,Labrador Retriever,Dog,7,33.3,39.94,118,Alert,Lethargic or Restless,"Monitor closely, consult vet if persists"
Bella,Maine Coon,Cat,17,31.7,36.88,194,Critical,Very Lethargic or Distressed,Immediate veterinary attention needed
Bella,Ragdoll,Cat,16,23.7,39.29,141,Alert,Lethargic or Restless,"Monitor closely, consult vet if persists"
Coco,Ragdoll,Cat,6,41.6,38.95,112,Normal,Active and Happy,Continue regular monitoring
Simba,Beagle,Dog,2,8.0,38.8,118,Normal,Active and Happy,Continue regular monitoring
Coco,Chihuahua,Dog,4,2.4,39.1,119,Normal,Active and Happy,Continue regular monitoring
Ruby,Poodle,Dog,6,13.6,38.64,105,Normal,Active and Happy,Continue regular monitoring
Charlie,Chihuahua,Dog,13,2.9,38.88,132,Normal,Calm and Relaxed,Continue regular monitoring
Toby,Maine Coon,Cat,14,34.4,36.92,166,Critical,Very Lethargic or Distressed,Immediate veterinary attention needed
Molly,Chihuahua,Dog,14,1.0,37.36,215,Critical,Very Lethargic or Distressed,Immediate veterinary attention needed
Cooper,Persian,Cat,1,4.0,38.04,106,Normal,Active and Happy,Continue regular monitoring
Toby,Sphynx,Cat,7,2.9,39.27,144,Normal,Active and Happy,Continue regular monitoring
Bella,Beagle,Dog,15,4.4,38.88,107,Normal,Calm and Relaxed,Continue regular monitoring
Rocky,Persian,Cat,7,4.4,38.17,124,Normal,Active and Happy,Continue regular monitoring
Milo,Sphynx,Cat,10,1.8,38.77,150,Normal,Active and Happy,Continue regular monitoring
Ruby,Labrador Retriever,Dog,6,38.4,38.54,109,Normal,Active and Happy,Continue regular monitoring
Daisy,Ragdoll,Cat,1,26.2,37.44,109,Alert,Lethargic or Restless,"Monitor closely, consult vet if persists"
Oscar,Labrador Retriever,Dog,12,32.1,38.96,99,Normal,Active and Happy,Continue regular monitoring
Molly,Maine Coon,Cat,9,40.0,39.54,118,Alert,Lethargic or Restless,"Monitor closely, consult vet if persists"
Daisy,Persian,Cat,3,4.6,39.5,159,Alert,Lethargic or Restless,"Monitor closely, consult vet if persists"
Milo,Sphynx,Cat,2,6.7,37.13,177,Critical,Very Lethargic or Distressed,Immediate veterinary attention needed
Zoe,German Shepherd,Dog,16,31.7,38.45,84,Normal,Calm and Relaxed,Continue regular monitoring
Milo,Sphynx,Cat,4,8.5,39.09,146,Normal,Active and Happy,Continue regular monitoring
Luna,Labrador Retriever,Dog,2,20.9,40.22,146,Alert,Lethargic or Restless,"Monitor closely, consult vet if persists"
Daisy,Ragdoll,Cat,4,33.3,38.38,112,Normal,Active and Happy,Continue regular monitoring
Bella,Persian,Cat,10,6.1,38.2,149,Normal,Active and Happy,Continue regular monitoring
Lucy,Maine Coon,Cat,14,21.7,38.43,105,Normal,Calm and Relaxed,Continue regular monitoring
Milo,Siamese,Cat,8,6.9,38.84,138,Normal,Active and Happy,Continue regular monitoring
Max,Labrador Retriever,Dog,3,34.1,37.81,123,Alert,Lethargic or Restless,"Monitor closely, consult vet if persists"
Charlie,Poodle,Dog,1,19.5,38.67,112,Normal,Active and Happy,Continue regular monitoring
Zoe,Sphynx,Cat,7,6.7,39.93,159,Alert,Lethargic or Restless,"Monitor closely, consult vet if persists"
Cooper,Bulldog,Dog,10,17.9,38.87,84,Normal,Active and Happy,Continue regular monitoring
Tiger,Siamese,Cat,6,2.3,38.59,125,Normal,Active and Happy,Continue regular monitoring
Bella,Ragdoll,Cat,8,43.1,38.41,121,Normal,Active and Happy,Continue regular monitoring
Toby,Bengal,Cat,14,18.8,40.08,139,Alert,Lethargic or Restless,"Monitor closely, consult vet if persists"
Coco,Bulldog,Dog,3,13.8,38.59,111,Normal,Active and Happy,Continue regular monitoring
Simba,Chihuahua,Dog,3,4.7,39.03,123,Normal,Active and Happy,Continue regular monitoring
Jack,Ragdoll,Cat,9,28.6,38.69,121,Normal,Active and Happy,Continue regular monitoring
Max,Sphynx,Cat,5,4.0,39.59,151,Normal,Active and Happy,Continue regular monitoring
Toby,Maine Coon,Cat,15,29.9,38.74,109,Normal,Calm and Relaxed,Continue regular monitoring
Ruby,Chihuahua,Dog,5,4.0,38.93,146,Normal,Active and Happy,Continue regular monitoring
Lucy,Chihuahua,Dog,8,5.7,40.39,187,Alert,Lethargic or Restless,"Monitor closely, consult vet if persists"
Ruby,Sphynx,Cat,1,8.1,40.56,170,Alert,Lethargic or Restless,"Monitor closely, consult vet if persists"
Zoe,Siamese,Cat,5,6.1,39.85,155,Alert,Lethargic or Restless,"Monitor closely, consult vet if persists"
Milo,Domestic Shorthair,Cat,4,4.9,38.56,139,Normal,Active and Happy,Continue regular monitoring
Coco,Sphynx,Cat,8,5.5,38.97,149,Normal,Active and Happy,Continue regular monitoring
Charlie,Persian,Cat,5,5.5,37.35,169,Critical,Very Lethargic or Distressed,Immediate veterinary attention needed
Leo,Chihuahua,Dog,17,4.6,40.53,178,Alert,Lethargic or Restless,"Monitor closely, consult vet if persists"
Leo,Chihuahua,Dog,4,4.8,38.75,125,Normal,Active and Happy,Continue regular monitoring
Rocky,Siamese,Cat,1,4.0,38.82,145,Normal,Active and Happy,Continue regular monitoring
Cooper,Sphynx,Cat,8,2.8,38.92,141,Normal,Active and Happy,Continue regular monitoring
Rocky,Labrador Retriever,Dog,11,29.2,38.32,84,Normal,Active and Happy,Continue regular monitoring
Molly,Persian,Cat,8,2.8,38.57,131,Normal,Active and Happy,Continue regular monitoring
Milo,Persian,Cat,5,2.9,38.44,147,Normal,Active and Happy,Continue regular monitoring
Bella,Domestic Shorthair,Cat,16,5.4,38.6,117,Normal,Calm and Relaxed,Continue regular monitoring
Milo,Sphynx,Cat,1,8.4,40.33,195,Alert,Lethargic or Restless,"Monitor closely, consult vet if persists"
Lucy,Sphynx,Cat,17,8.0,38.92,122,Normal,Calm and Relaxed,Continue regular monitoring
Charlie,Sphynx,Cat,6,5.6,38.08,173,Alert,Lethargic or Restless,"Monitor closely, consult vet if persists"
Charlie,Sphynx,Cat,17,5.2,40.05,172,Alert,Lethargic or Restless,"Monitor closely, consult vet if persists"
Toby,Persian,Cat,6,3.0,39.43,161,Alert,Lethargic or Restless,"Monitor closely, consult vet if persists"
Zoe,Bulldog,Dog,4,4.6,38.68,108,Normal,Active and Happy,Continue regular monitoring
Tiger,Ragdoll,Cat,7,29.8,38.7,129,Normal,Active and Happy,Continue regular monitoring
Max,Chihuahua,Dog,16,3.9,38.28,177,Alert,Lethargic or Restless,"Monitor closely, consult vet if persists"
Simba,Bulldog,Dog,11,4.3,37.61,162,Alert,Lethargic or Restless,"Monitor closely, consult vet if persists"
Toby,Persian,Cat,16,1.9,38.39,119,Normal,Calm and Relaxed,Continue regular monitoring
Milo,Persian,Cat,1,5.7,38.83,138,Normal,Active and Happy,Continue regular monitoring
Milo,Labrador Retriever,Dog,15,18.5,39.48,131,Alert,Lethargic or Restless,"Monitor closely, consult vet if persists"
Coco,Golden Retriever,Dog,5,26.3,40.45,164,Critical,Very Lethargic or Distressed,Immediate veterinary attention needed
Bella,Labrador Retriever,Dog,6,37.0,38.25,68,Normal,Active and Happy,Continue regular monitoring
Coco,Labrador Retriever,Dog,4,30.7,38.14,95,Normal,Active and Happy,Continue regular monitoring
Tiger,Domestic Shorthair,Cat,13,3.8,38.6,116,Normal,Calm and Relaxed,Continue regular monitoring
Buddy,Siamese,Cat,17,2.5,37.16,166,Critical,Very Lethargic or Distressed,Immediate veterinary attention needed
Leo,Siamese,Cat,7,4.9,38.75,128,Normal,Active and Happy,Continue regular monitoring
Luna,Maine Coon,Cat,17,17.0,38.24,106,Normal,Calm and Relaxed,Continue regular monitoring
Molly,Golden Retriever,Dog,12,35.1,38.33,99,Normal,Active and Happy,Continue regular monitoring
Leo,Bulldog,Dog,16,13.8,38.77,85,Normal,Calm and Relaxed,Continue regular monitoring
Charlie,German Shepherd,Dog,9,31.8,38.65,79,Normal,Active and Happy,Continue regular monitoring
Simba,Ragdoll,Cat,15,29.7,38.31,112,Normal,Calm and Relaxed,Continue regular monitoring
Cooper,Persian,Cat,7,6.1,39.66,170,Alert,Lethargic or Restless,"Monitor closely, consult vet if persists"
Rocky,German Shepherd,Dog,1,32.3,38.76,82,Normal,Active and Happy,Continue regular monitoring
Zoe,Maine Coon,Cat,5,42.1,38.47,124,Normal,Active and Happy,Continue regular monitoring
Daisy,Domestic Shorthair,Cat,8,9.2,38.64,134,Normal,Active and Happy,Continue regular monitoring
Toby,German Shepherd,Dog,1,17.8,38.55,94,Normal,Active and Happy,Continue regular monitoring
Rocky,Poodle,Dog,10,7.3,38.73,101,Normal,Active and Happy,Continue regular monitoring
Simba,Sphynx,Cat,6,2.0,37.73,188,Alert,Lethargic or Restless,"Monitor closely, consult vet if persists"
Zoe,Poodle,Dog,5,12.7,38.67,92,Normal,Active and Happy,Continue regular monitoring
Simba,German Shepherd,Dog,4,36.1,38.35,95,Normal,Active and Happy,Continue regular monitoring
Zoe,Sphynx,Cat,7,4.6,39.36,153,Normal,Active and Happy,Continue regular monitoring
Lucy,Bulldog,Dog,8,11.8,39.44,173,Alert,Lethargic or Restless,"Monitor closely, consult vet if persists"
Tiger,Poodle,Dog,4,13.2,38.61,94,Normal,Active and Happy,Continue regular monitoring
Max,Ragdoll,Cat,6,23.0,37.48,116,Alert,Lethargic or Restless,"Monitor closely, consult vet if persists"
Molly,Ragdoll,Cat,6,24.7,38.4,138,Normal,Active and Happy,Continue regular monitoring
Max,Domestic Shorthair,Cat,14,5.5,38.58,109,Normal,Calm and Relaxed,Continue regular monitoring
Luna,Maine Coon,Cat,4,26.7,38.38,129,Normal,Active and Happy,Continue regular monitoring
Coco,Maine Coon,Cat,17,29.2,39.63,160,Alert,Lethargic or Restless,"Monitor closely, consult vet if persists"
