Pet_Name,Breed,Pet_Type,Age_Years,Weight_kg,Temperature_C,Heartbeat_BPM,Health_Status,Current_Behavior,Recommendation
Lucy,Bulldog,Dog,8.0,16.5,38.6,91.0,Normal,Active And Happy,Continue Regular Monitoring
Tiger,Golden Retriever,Dog,6.0,39.3,38.5,91.0,Normal,Active And Happy,Continue Regular Monitoring
Toby,Bengal,Cat,9.0,14.2,38.96,122.0,Normal,Active And Happy,Continue Regular Monitoring
Simba,Poodle,Dog,8.0,9.7,39.925,157.0,Alert,Lethargic Or Restless,"Monitor Closely, Consult Vet If Persists"
Cooper,Sphynx,Cat,11.0,6.1,38.98,146.0,Normal,Active And Happy,Continue Regular Monitoring
Jack,Labrador Retriever,Dog,5.0,17.1,38.78,85.0,Normal,Active And Happy,Continue Regular Monitoring
Daisy,Maine Coon,Cat,1.0,25.7,38.29,121.0,Normal,Active And Happy,Continue Regular Monitoring
Oscar,Poodle,Dog,6.0,17.8,38.61,104.0,Normal,Active And Happy,Continue Regular Monitoring
Max,Persian,Cat,3.0,3.2,38.31,130.0,Normal,Active And Happy,Continue Regular Monitoring
Bella,Siamese,Cat,11.0,1.0,39.79,171.0,Alert,Lethargic Or Restless,"Monitor Closely, Consult Vet If Persists"
Milo,Siamese,Cat,15.0,6.6,38.97,128.0,Normal,Calm And Relaxed,Continue Regular Monitoring
Max,Labrador Retriever,Dog,3.0,30.7,38.73,92.0,Normal,Active And Happy,Continue Regular Monitoring
Ruby,Persian,Cat,5.0,3.5,37.56500000000001,184.0,Critical,Very Lethargic Or Distressed,Immediate Veterinary Attention Needed
Luna,Domestic Shorthair,Cat,5.0,7.1,38.37,130.0,Normal,Active And Happy,Continue Regular Monitoring
Toby,Domestic Shorthair,Cat,2.0,6.9,38.58,125.0,Normal,Active And Happy,Continue Regular Monitoring
Cooper,Siamese,Cat,17.0,4.6,38.42,125.0,Normal,Calm And Relaxed,Continue Regular Monitoring
Zoe,Labrador Retriever,Dog,14.0,41.3,39.54,140.0,Alert,Lethargic Or Restless,"Monitor Closely, Consult Vet If Persists"
Charlie,Beagle,Dog,9.0,4.0,38.91,119.0,Normal,Active And Happy,Continue Regular Monitoring
Jack,Poodle,Dog,10.0,13.8,38.67,113.0,Normal,Active And Happy,Continue Regular Monitoring
Max,Beagle,Dog,13.0,3.0,39.85,151.0,Alert,Lethargic Or Restless,"Monitor Closely, Consult Vet If Persists"
Max,Bulldog,Dog,2.0,13.2,39.54,168.0,Alert,Lethargic Or Restless,"Monitor Closely, Consult Vet If Persists"
Leo,Beagle,Dog,3.0,4.4,38.66,105.0,Normal,Active And Happy,Continue Regular Monitoring
Buddy,Bulldog,Dog,16.0,17.5,38.97,91.0,Normal,Calm And Relaxed,Continue Regular Monitoring
Simba,Poodle,Dog,3.0,12.5,39.925,160.0,Alert,Lethargic Or Restless,"Monitor Closely, Consult Vet If Persists"
Zoe,Domestic Shorthair,Cat,12.0,3.8,39.925,183.0,Critical,Very Lethargic Or Distressed,Immediate Veterinary Attention Needed
Tiger,Siamese,Cat,4.0,3.1,38.59,129.0,Normal,Active And Happy,Continue Regular Monitoring
Milo,Labrador Retriever,Dog,11.0,41.3,37.56500000000001,177.0,Critical,Very Lethargic Or Distressed,Immediate Veterinary Attention Needed
Toby,Domestic Shorthair,Cat,15.0,3.1,38.02,160.0,Alert,Lethargic Or Restless,"Monitor Closely, Consult Vet If Persists"
Oscar,Siamese,Cat,1.0,8.7,38.81,113.0,Normal,Active And Happy,Continue Regular Monitoring
Luna,Golden Retriever,Dog,9.0,33.4,38.73,88.0,Normal,Active And Happy,Continue Regular Monitoring
Molly,Labrador Retriever,Dog,3.0,28.6,38.62,103.0,Normal,Active And Happy,Continue Regular Monitoring
Cooper,Beagle,Dog,5.0,3.1,38.85,117.0,Normal,Active And Happy,Continue Regular Monitoring
Max,Labrador Retriever,Dog,10.0,35.1,38.45,92.0,Normal,Active And Happy,Continue Regular Monitoring
Leo,Poodle,Dog,9.0,10.1,38.61,99.0,Normal,Active And Happy,Continue Regular Monitoring
Jack,Persian,Cat,7.0,6.3,38.6,123.0,Normal,Active And Happy,Continue Regular Monitoring
Leo,Golden Retriever,Dog,11.0,32.8,38.55,99.0,Normal,Active And Happy,Continue Regular Monitoring
Oscar,German Shepherd,Dog,6.0,28.3,38.51,83.0,Normal,Active And Happy,Continue Regular Monitoring
Zoe,Labrador Retriever,Dog,8.0,9.9,38.26,99.0,Normal,Active And Happy,Continue Regular Monitoring
Tiger,Labrador Retriever,Dog,8.0,48.9,38.49,82.0,Normal,Active And Happy,Continue Regular Monitoring
Oscar,Beagle,Dog,6.0,4.7,38.93,106.0,Normal,Active And Happy,Continue Regular Monitoring
Daisy,Golden Retriever,Dog,7.0,32.1,38.47,83.0,Normal,Active And Happy,Continue Regular Monitoring
Milo,Labrador Retriever,Dog,8.0,32.1,38.65,99.0,Normal,Active And Happy,Continue Regular Monitoring
Cooper,Chihuahua,Dog,7.0,3.9,39.925,161.0,Alert,Lethargic Or Restless,"Monitor Closely, Consult Vet If Persists"
Lucy,Labrador Retriever,Dog,3.0,39.1,37.76,182.0,Critical,Very Lethargic Or Distressed,Immediate Veterinary Attention Needed
Luna,German Shepherd,Dog,3.0,23.5,38.64,97.0,Normal,Active And Happy,Continue Regular Monitoring
Charlie,Domestic Shorthair,Cat,12.0,5.4,39.925,168.0,Alert,Lethargic Or Restless,"Monitor Closely, Consult Vet If Persists"
Charlie,Domestic Shorthair,Cat,7.0,6.8,38.26,137.0,Normal,Active And Happy,Continue Regular Monitoring
Bella,Chihuahua,Dog,15.0,4.4,39.12,136.0,Normal,Calm And Relaxed,Continue Regular Monitoring
Leo,Sphynx,Cat,12.0,5.3,39.45,144.0,Normal,Active And Happy,Continue Regular Monitoring
Milo,Chihuahua,Dog,17.0,7.6,39.6,158.0,Alert,Lethargic Or Restless,"Monitor Closely, Consult Vet If Persists"
Daisy,Beagle,Dog,8.0,4.2,39.925,128.0,Alert,Lethargic Or Restless,"Monitor Closely, Consult Vet If Persists"
Charlie,German Shepherd,Dog,1.0,39.8,38.62,80.0,Normal,Active And Happy,Continue Regular Monitoring
Zoe,Labrador Retriever,Dog,15.0,31.1,38.66,85.0,Normal,Calm And Relaxed,Continue Regular Monitoring
Tiger,Bulldog,Dog,3.0,6.0,37.56500000000001,168.0,Critical,Very Lethargic Or Distressed,Immediate Veterinary Attention Needed
Bella,Chihuahua,Dog,9.0,5.5,37.56500000000001,202.5,Critical,Very Lethargic Or Distressed,Immediate Veterinary Attention Needed
Molly,Ragdoll,Cat,14.0,31.5,38.31,121.0,Normal,Calm And Relaxed,Continue Regular Monitoring
Charlie,Golden Retriever,Dog,3.0,34.0,38.96,90.0,Normal,Active And Happy,Continue Regular Monitoring
Leo,Beagle,Dog,13.0,6.9,38.44,130.0,Normal,Calm And Relaxed,Continue Regular Monitoring
Lucy,Bengal,Cat,1.0,10.4,39.925,150.0,Alert,Lethargic Or Restless,"Monitor Closely, Consult Vet If Persists"
Cooper,Golden Retriever,Dog,17.0,29.8,38.44,87.0,Normal,Calm And Relaxed,Continue Regular Monitoring
Simba,Ragdoll,Cat,14.0,33.7,39.75,139.0,Alert,Lethargic Or Restless,"Monitor Closely, Consult Vet If Persists"
Tiger,Persian,Cat,6.0,4.8,37.56500000000001,185.0,Critical,Very Lethargic Or Distressed,Immediate Veterinary Attention Needed
Lucy,Maine Coon,Cat,1.0,38.4,38.77,108.0,Normal,Active And Happy,Continue Regular Monitoring
Jack,Persian,Cat,3.0,4.8,38.64,145.0,Normal,Active And Happy,Continue Regular Monitoring
Zoe,Chihuahua,Dog,9.0,8.4,38.7,122.0,Normal,Active And Happy,Continue Regular Monitoring
Charlie,Poodle,Dog,7.0,14.9,38.62,109.0,Normal,Active And Happy,Continue Regular Monitoring
Molly,Maine Coon,Cat,10.0,38.8,38.54,125.0,Normal,Active And Happy,Continue Regular Monitoring
Daisy,Chihuahua,Dog,4.0,6.0,39.04,138.0,Normal,Active And Happy,Continue Regular Monitoring
Buddy,Persian,Cat,11.0,6.5,38.76,123.0,Normal,Active And Happy,Continue Regular Monitoring
Lucy,Sphynx,Cat,6.0,5.9,38.78,157.0,Normal,Active And Happy,Continue Regular Monitoring
Jack,Ragdoll,Cat,2.0,35.4,38.84,120.0,Normal,Active And Happy,Continue Regular Monitoring
Max,Poodle,Dog,8.0,10.0,38.55,108.0,Normal,Active And Happy,Continue Regular Monitoring
Daisy,Ragdoll,Cat,1.0,28.4,38.47,106.0,Normal,Active And Happy,Continue Regular Monitoring
Oscar,Persian,Cat,17.0,9.4,38.19,127.0,Normal,Calm And Relaxed,Continue Regular Monitoring
Ruby,Sphynx,Cat,13.0,4.0,39.25,117.0,Normal,Calm And Relaxed,Continue Regular Monitoring
Zoe,Bulldog,Dog,17.0,14.9,38.45,98.0,Normal,Calm And Relaxed,Continue Regular Monitoring
Luna,Bengal,Cat,16.0,10.3,38.86,118.0,Normal,Calm And Relaxed,Continue Regular Monitoring
Bella,German Shepherd,Dog,17.0,36.6,38.43,82.0,Normal,Calm And Relaxed,Continue Regular Monitoring
Luna,Golden Retriever,Dog,13.0,23.8,38.17,73.0,Normal,Calm And Relaxed,Continue Regular Monitoring
Leo,Siamese,Cat,1.0,4.9,39.05,144.0,Normal,Active And Happy,Continue Regular Monitoring
Simba,Maine Coon,Cat,5.0,37.4,37.56500000000001,144.0,Alert,Lethargic Or Restless,"Monitor Closely, Consult Vet If Persists"
Simba,Bulldog,Dog,10.0,16.0,38.74,98.0,Normal,Active And Happy,Continue Regular Monitoring
Luna,Chihuahua,Dog,2.0,4.1,38.84,133.0,Normal,Active And Happy,Continue Regular Monitoring
Zoe,Beagle,Dog,2.0,6.2,38.57,112.0,Normal,Active And Happy,Continue Regular Monitoring
Zoe,Ragdoll,Cat,9.0,32.9,38.8,128.0,Normal,Active And Happy,Continue Regular Monitoring
Bella,Domestic Shorthair,Cat,5.0,4.3,39.04,140.0,Normal,Active And Happy,Continue Regular Monitoring
Rocky,Poodle,Dog,5.0,17.6,38.76,98.0,Normal,Active And Happy,Continue Regular Monitoring
Oscar,German Shepherd,Dog,3.0,9.5,38.56,89.0,Normal,Active And Happy,Continue Regular Monitoring
Lucy,Bengal,Cat,6.0,15.1,39.64,149.0,Alert,Lethargic Or Restless,"Monitor Closely, Consult Vet If Persists"
Leo,Domestic Shorthair,Cat,5.0,4.6,38.51,127.0,Normal,Active And Happy,Continue Regular Monitoring
Buddy,Beagle,Dog,16.0,2.4,39.0,96.0,Normal,Calm And Relaxed,Continue Regular Monitoring
Lucy,Chihuahua,Dog,10.0,7.5,38.94,120.0,Normal,Active And Happy,Continue Regular Monitoring
Lucy,Bengal,Cat,14.0,11.7,38.73,108.0,Normal,Calm And Relaxed,Continue Regular Monitoring
Leo,Domestic Shorthair,Cat,8.0,5.0,37.56500000000001,154.0,Critical,Very Lethargic Or Distressed,Immediate Veterinary Attention Needed
Daisy,Domestic Shorthair,Cat,9.0,3.8,39.9,154.0,Alert,Lethargic Or Restless,"Monitor Closely, Consult Vet If Persists"
Lucy,Siamese,Cat,1.0,6.3,38.6,139.0,Normal,Active And Happy,Continue Regular Monitoring
Tiger,Persian,Cat,1.0,4.8,37.56500000000001,165.0,Critical,Very Lethargic Or Distressed,Immediate Veterinary Attention Needed
Simba,German Shepherd,Dog,5.0,30.9,39.925,133.0,Critical,Very Lethargic Or Distressed,Immediate Veterinary Attention Needed
Charlie,Sphynx,Cat,8.0,5.4,39.06,145.0,Normal,Active And Happy,Continue Regular Monitoring
Luna,Poodle,Dog,3.0,2.0,39.925,165.0,Critical,Very Lethargic Or Distressed,Immediate Veterinary Attention Needed
Jack,German Shepherd,Dog,6.0,18.1,38.69,90.0,Normal,Active And Happy,Continue Regular Monitoring
Milo,Chihuahua,Dog,8.0,3.5,39.11,144.0,Normal,Active And Happy,Continue Regular Monitoring
Ruby,Bulldog,Dog,15.0,13.9,38.89,100.0,Normal,Calm And Relaxed,Continue Regular Monitoring
Rocky,Domestic Shorthair,Cat,14.0,3.6,39.47,152.0,Alert,Lethargic Or Restless,"Monitor Closely, Consult Vet If Persists"
Charlie,Persian,Cat,14.0,3.3,38.3,109.0,Normal,Calm And Relaxed,Continue Regular Monitoring
Max,Bengal,Cat,17.0,1.0,39.15,124.0,Normal,Calm And Relaxed,Continue Regular Monitoring
Tiger,Maine Coon,Cat,4.0,24.6,37.98,136.0,Normal,Active And Happy,Continue Regular Monitoring
Ruby,Labrador Retriever,Dog,11.0,17.8,38.56,85.0,Normal,Active And Happy,Continue Regular Monitoring
Lucy,Ragdoll,Cat,8.0,35.5,38.87,121.0,Normal,Active And Happy,Continue Regular Monitoring
Zoe,Golden Retriever,Dog,7.0,41.3,38.47,75.0,Normal,Active And Happy,Continue Regular Monitoring
Milo,Ragdoll,Cat,3.0,29.9,38.57,116.0,Normal,Active And Happy,Continue Regular Monitoring
Lucy,Bengal,Cat,3.0,2.0,39.925,178.0,Alert,Lethargic Or Restless,"Monitor Closely, Consult Vet If Persists"
Rocky,Siamese,Cat,11.0,2.9,39.63,135.0,Alert,Lethargic Or Restless,"Monitor Closely, Consult Vet If Persists"
Luna,Beagle,Dog,9.0,4.7,37.79,174.0,Alert,Lethargic Or Restless,"Monitor Closely, Consult Vet If Persists"
Simba,Poodle,Dog,6.0,14.2,39.925,142.0,Alert,Lethargic Or Restless,"Monitor Closely, Consult Vet If Persists"
Ruby,Maine Coon,Cat,14.0,36.9,38.47,122.0,Normal,Calm And Relaxed,Continue Regular Monitoring
Lucy,Poodle,Dog,17.0,13.7,39.79,129.0,Alert,Lethargic Or Restless,"Monitor Closely, Consult Vet If Persists"
Rocky,Chihuahua,Dog,12.0,5.3,38.55,126.0,Normal,Active And Happy,Continue Regular Monitoring
Lucy,Labrador Retriever,Dog,16.0,48.4,39.81,120.0,Alert,Lethargic Or Restless,"Monitor Closely, Consult Vet If Persists"
Jack,Persian,Cat,9.0,2.6,38.41,125.0,Normal,Active And Happy,Continue Regular Monitoring
Luna,German Shepherd,Dog,6.0,37.5,38.81,99.0,Normal,Active And Happy,Continue Regular Monitoring
Buddy,Ragdoll,Cat,4.0,35.6,38.72,119.0,Normal,Active And Happy,Continue Regular Monitoring
Jack,Bulldog,Dog,10.0,17.3,37.95,170.0,Critical,Very Lethargic Or Distressed,Immediate Veterinary Attention Needed
Milo,Poodle,Dog,3.0,15.9,38.75,85.0,Normal,Active And Happy,Continue Regular Monitoring
Jack,Poodle,Dog,8.0,20.1,38.92,119.0,Normal,Active And Happy,Continue Regular Monitoring
Jack,Chihuahua,Dog,4.0,4.3,38.93,119.0,Normal,Active And Happy,Continue Regular Monitoring
Leo,Bengal,Cat,1.0,9.5,38.8,139.0,Normal,Active And Happy,Continue Regular Monitoring
Buddy,Siamese,Cat,9.0,2.8,38.9,135.0,Normal,Active And Happy,Continue Regular Monitoring
Toby,Ragdoll,Cat,7.0,28.8,38.85,115.0,Normal,Active And Happy,Continue Regular Monitoring
Toby,Siamese,Cat,2.0,4.9,37.56500000000001,187.0,Critical,Very Lethargic Or Distressed,Immediate Veterinary Attention Needed
Cooper,Persian,Cat,4.0,5.1,38.23,113.0,Normal,Active And Happy,Continue Regular Monitoring
Charlie,Bengal,Cat,9.0,18.7,39.02,121.0,Normal,Active And Happy,Continue Regular Monitoring
Daisy,Chihuahua,Dog,6.0,5.9,39.25,123.0,Normal,Active And Happy,Continue Regular Monitoring
Toby,Golden Retriever,Dog,2.0,39.5,38.75,78.0,Normal,Active And Happy,Continue Regular Monitoring
Max,Domestic Shorthair,Cat,10.0,3.2,39.08,120.0,Normal,Active And Happy,Continue Regular Monitoring
Jack,Bengal,Cat,12.0,18.0,39.01,131.0,Normal,Active And Happy,Continue Regular Monitoring
Lucy,Ragdoll,Cat,10.0,26.0,38.53,124.0,Normal,Active And Happy,Continue Regular Monitoring
Tiger,Ragdoll,Cat,6.0,29.8,38.52,123.0,Normal,Active And Happy,Continue Regular Monitoring
Simba,Domestic Shorthair,Cat,9.0,5.4,39.04,135.0,Normal,Active And Happy,Continue Regular Monitoring
Toby,German Shepherd,Dog,7.0,32.4,37.65,128.0,Alert,Lethargic Or Restless,"Monitor Closely, Consult Vet If Persists"
Coco,Beagle,Dog,8.0,3.6,38.52,111.0,Normal,Active And Happy,Continue Regular Monitoring
Coco,Labrador Retriever,Dog,7.0,33.3,39.925,118.0,Alert,Lethargic Or Restless,"Monitor Closely, Consult Vet If Persists"
Bella,Maine Coon,Cat,17.0,31.7,37.56500000000001,194.0,Critical,Very Lethargic Or Distressed,Immediate Veterinary Attention Needed
Bella,Ragdoll,Cat,16.0,23.7,39.29,141.0,Alert,Lethargic Or Restless,"Monitor Closely, Consult Vet If Persists"
Coco,Ragdoll,Cat,6.0,41.6,38.95,112.0,Normal,Active And Happy,Continue Regular Monitoring
Simba,Beagle,Dog,2.0,8.0,38.8,118.0,Normal,Active And Happy,Continue Regular Monitoring
Coco,Chihuahua,Dog,4.0,2.4,39.1,119.0,Normal,Active And Happy,Continue Regular Monitoring
Ruby,Poodle,Dog,6.0,13.6,38.64,105.0,Normal,Active And Happy,Continue Regular Monitoring
Charlie,Chihuahua,Dog,13.0,2.9,38.88,132.0,Normal,Calm And Relaxed,Continue Regular Monitoring
Toby,Maine Coon,Cat,14.0,34.4,37.56500000000001,166.0,Critical,Very Lethargic Or Distressed,Immediate Veterinary Attention Needed
Molly,Chihuahua,Dog,14.0,1.0,37.56500000000001,202.5,Critical,Very Lethargic Or Distressed,Immediate Veterinary Attention Needed
Cooper,Persian,Cat,1.0,4.0,38.04,106.0,Normal,Active And Happy,Continue Regular Monitoring
Toby,Sphynx,Cat,7.0,2.9,39.27,144.0,Normal,Active And Happy,Continue Regular Monitoring
Bella,Beagle,Dog,15.0,4.4,38.88,107.0,Normal,Calm And Relaxed,Continue Regular Monitoring
Rocky,Persian,Cat,7.0,4.4,38.17,124.0,Normal,Active And Happy,Continue Regular Monitoring
Milo,Sphynx,Cat,10.0,1.8,38.77,150.0,Normal,Active And Happy,Continue Regular Monitoring
Ruby,Labrador Retriever,Dog,6.0,38.4,38.54,109.0,Normal,Active And Happy,Continue Regular Monitoring
Daisy,Ragdoll,Cat,1.0,26.2,37.56500000000001,109.0,Alert,Lethargic Or Restless,"Monitor Closely, Consult Vet If Persists"
Oscar,Labrador Retriever,Dog,12.0,32.1,38.96,99.0,Normal,Active And Happy,Continue Regular Monitoring
Molly,Maine Coon,Cat,9.0,40.0,39.54,118.0,Alert,Lethargic Or Restless,"Monitor Closely, Consult Vet If Persists"
Daisy,Persian,Cat,3.0,4.6,39.5,159.0,Alert,Lethargic Or Restless,"Monitor Closely, Consult Vet If Persists"
Milo,Sphynx,Cat,2.0,6.7,37.56500000000001,177.0,Critical,Very Lethargic Or Distressed,Immediate Veterinary Attention Needed
Zoe,German Shepherd,Dog,16.0,31.7,38.45,84.0,Normal,Calm And Relaxed,Continue Regular Monitoring
Milo,Sphynx,Cat,4.0,8.5,39.09,146.0,Normal,Active And Happy,Continue Regular Monitoring
Luna,Labrador Retriever,Dog,2.0,20.9,39.925,146.0,Alert,Lethargic Or Restless,"Monitor Closely, Consult Vet If Persists"
Daisy,Ragdoll,Cat,4.0,33.3,38.38,112.0,Normal,Active And Happy,Continue Regular Monitoring
Bella,Persian,Cat,10.0,6.1,38.2,149.0,Normal,Active And Happy,Continue Regular Monitoring
Lucy,Maine Coon,Cat,14.0,21.7,38.43,105.0,Normal,Calm And Relaxed,Continue Regular Monitoring
Milo,Siamese,Cat,8.0,6.9,38.84,138.0,Normal,Active And Happy,Continue Regular Monitoring
Max,Labrador Retriever,Dog,3.0,34.1,37.81,123.0,Alert,Lethargic Or Restless,"Monitor Closely, Consult Vet If Persists"
Charlie,Poodle,Dog,1.0,19.5,38.67,112.0,Normal,Active And Happy,Continue Regular Monitoring
Zoe,Sphynx,Cat,7.0,6.7,39.925,159.0,Alert,Lethargic Or Restless,"Monitor Closely, Consult Vet If Persists"
Cooper,Bulldog,Dog,10.0,17.9,38.87,84.0,Normal,Active And Happy,Continue Regular Monitoring
Tiger,Siamese,Cat,6.0,2.3,38.59,125.0,Normal,Active And Happy,Continue Regular Monitoring
Bella,Ragdoll,Cat,8.0,43.1,38.41,121.0,Normal,Active And Happy,Continue Regular Monitoring
Toby,Bengal,Cat,14.0,18.8,39.925,139.0,Alert,Lethargic Or Restless,"Monitor Closely, Consult Vet If Persists"
Coco,Bulldog,Dog,3.0,13.8,38.59,111.0,Normal,Active And Happy,Continue Regular Monitoring
Simba,Chihuahua,Dog,3.0,4.7,39.03,123.0,Normal,Active And Happy,Continue Regular Monitoring
Jack,Ragdoll,Cat,9.0,28.6,38.69,121.0,Normal,Active And Happy,Continue Regular Monitoring
Max,Sphynx,Cat,5.0,4.0,39.59,151.0,Normal,Active And Happy,Continue Regular Monitoring
Toby,Maine Coon,Cat,15.0,29.9,38.74,109.0,Normal,Calm And Relaxed,Continue Regular Monitoring
Ruby,Chihuahua,Dog,5.0,4.0,38.93,146.0,Normal,Active And Happy,Continue Regular Monitoring
Lucy,Chihuahua,Dog,8.0,5.7,39.925,187.0,Alert,Lethargic Or Restless,"Monitor Closely, Consult Vet If Persists"
Ruby,Sphynx,Cat,1.0,8.1,39.925,170.0,Alert,Lethargic Or Restless,"Monitor Closely, Consult Vet If Persists"
Zoe,Siamese,Cat,5.0,6.1,39.85,155.0,Alert,Lethargic Or Restless,"Monitor Closely, Consult Vet If Persists"
Milo,Domestic Shorthair,Cat,4.0,4.9,38.56,139.0,Normal,Active And Happy,Continue Regular Monitoring
Coco,Sphynx,Cat,8.0,5.5,38.97,149.0,Normal,Active And Happy,Continue Regular Monitoring
Charlie,Persian,Cat,5.0,5.5,37.56500000000001,169.0,Critical,Very Lethargic Or Distressed,Immediate Veterinary Attention Needed
Leo,Chihuahua,Dog,17.0,4.6,39.925,178.0,Alert,Lethargic Or Restless,"Monitor Closely, Consult Vet If Persists"
Leo,Chihuahua,Dog,4.0,4.8,38.75,125.0,Normal,Active And Happy,Continue Regular Monitoring
Rocky,Siamese,Cat,1.0,4.0,38.82,145.0,Normal,Active And Happy,Continue Regular Monitoring
Cooper,Sphynx,Cat,8.0,2.8,38.92,141.0,Normal,Active And Happy,Continue Regular Monitoring
Rocky,Labrador Retriever,Dog,11.0,29.2,38.32,84.0,Normal,Active And Happy,Continue Regular Monitoring
Molly,Persian,Cat,8.0,2.8,38.57,131.0,Normal,Active And Happy,Continue Regular Monitoring
Milo,Persian,Cat,5.0,2.9,38.44,147.0,Normal,Active And Happy,Continue Regular Monitoring
Bella,Domestic Shorthair,Cat,16.0,5.4,38.6,117.0,Normal,Calm And Relaxed,Continue Regular Monitoring
Milo,Sphynx,Cat,1.0,8.4,39.925,195.0,Alert,Lethargic Or Restless,"Monitor Closely, Consult Vet If Persists"
Lucy,Sphynx,Cat,17.0,8.0,38.92,122.0,Normal,Calm And Relaxed,Continue Regular Monitoring
Charlie,Sphynx,Cat,6.0,5.6,38.08,173.0,Alert,Lethargic Or Restless,"Monitor Closely, Consult Vet If Persists"
Charlie,Sphynx,Cat,17.0,5.2,39.925,172.0,Alert,Lethargic Or Restless,"Monitor Closely, Consult Vet If Persists"
Toby,Persian,Cat,6.0,3.0,39.43,161.0,Alert,Lethargic Or Restless,"Monitor Closely, Consult Vet If Persists"
Zoe,Bulldog,Dog,4.0,4.6,38.68,108.0,Normal,Active And Happy,Continue Regular Monitoring
Tiger,Ragdoll,Cat,7.0,29.8,38.7,129.0,Normal,Active And Happy,Continue Regular Monitoring
Max,Chihuahua,Dog,16.0,3.9,38.28,177.0,Alert,Lethargic Or Restless,"Monitor Closely, Consult Vet If Persists"
Simba,Bulldog,Dog,11.0,4.3,37.61,162.0,Alert,Lethargic Or Restless,"Monitor Closely, Consult Vet If Persists"
Toby,Persian,Cat,16.0,1.9,38.39,119.0,Normal,Calm And Relaxed,Continue Regular Monitoring
Milo,Persian,Cat,1.0,5.7,38.83,138.0,Normal,Active And Happy,Continue Regular Monitoring
Milo,Labrador Retriever,Dog,15.0,18.5,39.48,131.0,Alert,Lethargic Or Restless,"Monitor Closely, Consult Vet If Persists"
Coco,Golden Retriever,Dog,5.0,26.3,39.925,164.0,Critical,Very Lethargic Or Distressed,Immediate Veterinary Attention Needed
Bella,Labrador Retriever,Dog,6.0,37.0,38.25,68.0,Normal,Active And Happy,Continue Regular Monitoring
Coco,Labrador Retriever,Dog,4.0,30.7,38.14,95.0,Normal,Active And Happy,Continue Regular Monitoring
Tiger,Domestic Shorthair,Cat,13.0,3.8,38.6,116.0,Normal,Calm And Relaxed,Continue Regular Monitoring
Buddy,Siamese,Cat,17.0,2.5,37.56500000000001,166.0,Critical,Very Lethargic Or Distressed,Immediate Veterinary Attention Needed
